price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_living15,sqft_lot15,age
940000,4,2.5,3090,9238,1,0,1,1,1,1680,2690,8500,54
326250,3,1,1060,9663,1,0,0,0,0,1060,1320,10162,54
200000,2,1,790,5985,1,0,0,0,1,790,1030,5985,77
880000,4,2.5,3070,8250,1,0,0,1,1,2100,2270,8800,63
370000,2,2,2100,58488,2,0,0,0,1,2100,1440,59346,16
190000,2,2.5,1100,1737,2,0,0,0,1,1100,1610,2563,15
160000,2,1,1070,4200,1,0,0,1,1,1070,1150,4200,38
625000,4,3,2190,12825,1,0,0,0,1,1520,3050,4673,32
590000,4,3.5,3450,6873,2,0,0,0,1,2750,3450,6873,17
575000,3,2.5,2070,3599,2,0,0,0,1,2070,2070,6844,22
470000,2,1,1190,5200,1,0,0,1,0,1190,1550,5100,109
130000,2,1,600,1500,1,0,0,1,0,600,1130,6000,121
229000,3,1,940,8400,1,0,0,0,0,940,1190,8400,63
279900,3,1,1280,12928,1.5,0,0,0,1,1280,1610,19467,79
307000,3,1,1370,7500,1,0,0,0,0,1370,1160,7500,61
399950,3,1.75,2450,15001,1,0,0,0,0,1980,1790,15323,32
405000,4,2.25,1970,15743,1,0,0,0,0,1370,2390,11336,59
539950,4,2.75,2910,9000,1,0,0,1,1,2130,1970,9000,55
129000,2,1,760,5240,1,0,0,0,1,760,980,5080,72
340000,3,1.75,1270,8422,1,0,0,0,0,1270,1470,8500,54
214950,3,1.75,1570,4875,1,0,0,1,0,1310,1380,5200,44
450000,4,2.75,2310,5650,1,0,1,0,1,1330,2300,5650,9
515000,3,1.75,1900,5000,1,0,0,1,0,950,1420,5000,96
1400000,4,2.25,3780,5160,2,0,0,1,1,2510,2740,5160,114
230000,3,1,1060,9946,1,0,0,1,0,1060,1310,10619,65
681000,3,1.75,1880,10032,1,0,0,1,1,1880,2430,9732,37
255000,3,1,1160,8636,1,0,0,0,1,1160,1300,8636,98
580000,2,1,860,4013,1,0,0,0,0,860,1490,4013,96
295000,2,2,1590,8000,1,0,0,0,0,910,1590,8364,37
286000,2,1,1170,6543,1,0,0,0,0,1170,1550,7225,108
425000,3,1.5,1190,8100,1,0,0,0,0,830,1256,8100,74
170000,2,1,1300,11400,1,0,0,0,0,1300,1360,9750,60
380000,3,2,1660,8281,1,0,0,0,0,1660,1660,7559,72
506000,3,2,1160,6120,1,0,0,0,0,1160,1150,5100,74
315000,3,2.5,1950,9618,2,0,0,0,0,1950,1890,7133,29
449950,4,2.5,2470,3811,2,0,0,0,1,2470,2400,4266,22
255000,3,1,1430,12420,1,0,0,0,0,1430,1900,10350,57
289000,3,2.5,1970,9607,2,0,0,0,0,1090,2020,9608,33
389000,3,1.75,1400,10018,1,0,0,1,0,1400,1350,9300,59
327000,3,1.5,1510,344124,1,0,1,1,0,1510,1750,169884,57
2890000,7,3,5350,14400,2.5,0,0,1,1,5020,3050,7469,111
210000,3,1,920,6612,1,0,0,0,1,920,1860,8424,73
1680000,4,3.75,7620,29536,2,0,1,0,1,5980,2840,20809,16
360000,4,2.5,2490,4751,2,0,0,0,0,2490,2510,5233,20
875000,4,2.5,3030,16000,2,0,0,0,1,3030,3670,16641,31
550000,4,2.25,1650,7200,1,0,0,0,1,1650,2180,7950,54
257500,3,1.5,1210,12500,1,0,0,0,0,1210,1210,12500,59
1080000,4,2.75,2990,7389,1.5,0,0,1,1,2090,2510,6157,98
202950,2,1,1060,5144,1,0,0,1,1,1060,1130,5200,52
622000,4,1.75,2680,6120,1,0,0,1,1,1340,2320,6840,62
455000,4,1.75,1790,45738,1,0,0,0,1,1410,1870,47480,45
805000,3,2.5,2690,17461,2,0,1,0,1,2690,3610,16887,24
257000,2,1,770,9497,1,0,0,0,1,770,1550,7532,71
744500,5,2.5,2700,16570,1,0,0,1,1,1750,2570,11840,54
885000,4,2.5,2620,9157,2,0,0,0,1,2620,2240,7405,25
355000,2,2.25,930,747,2,0,0,0,1,630,940,6000,14
240000,3,1,1340,7000,1,0,0,1,0,1340,1850,7904,43
169000,3,1.5,1470,18459,2,0,0,1,1,1470,1750,16074,105
639900,3,2.5,2330,4160,2,0,0,1,1,2330,2940,4500,29
292000,3,1.75,1730,11325,1,0,0,1,0,1730,2030,17859,49
563500,4,2.5,2780,7838,2,0,1,0,1,2780,3160,7848,17
389000,2,2,1200,7131,1,0,0,0,1,1200,1670,4601,15
2750000,4,3.25,4430,21000,2,0,0,0,1,4430,3930,20000,14
661000,3,2,1820,4418,2,0,0,1,1,1820,1920,13402,27
344000,2,2,1300,4659,1,0,0,0,1,1300,1640,4780,16
510000,1,1,680,6600,1,0,0,0,0,480,1170,5500,105
289000,2,1,780,4132,1,0,0,0,0,780,1100,5100,79
365000,3,2.25,2430,7614,1.5,0,0,0,1,1900,1720,11250,42
410000,3,1.5,1750,32500,1,0,0,1,0,1750,1820,102801,55
535610,3,1,1610,5100,1.5,0,0,1,0,1010,1270,5100,120
397950,4,1.75,2120,7620,2,0,0,0,1,2120,1820,7620,19
284000,3,1.75,1430,4850,1,0,0,0,0,930,1430,4850,43
201000,4,1.5,1360,8100,1.5,0,0,0,0,1360,1300,8100,59
734000,4,2.25,2530,5000,1.5,0,0,1,0,1690,1530,5000,96
357500,5,3,3270,9146,2,0,0,0,0,3270,3200,6300,19
550120,5,2.5,2620,8050,1,0,0,0,1,1520,2030,7676,46
300000,3,1.5,1810,8232,1,0,0,0,1,1810,2260,8491,33
374950,3,2.5,2120,9653,2,0,0,0,1,2120,1780,9801,29
602500,4,1.75,2190,41000,2,0,0,0,1,2190,2590,35370,41
221000,3,1,980,7606,1,0,0,0,0,980,980,8125,67
920000,5,3,2230,4400,2,0,0,0,0,1730,1280,1800,108
235000,4,2,1540,9279,1,0,0,0,0,1540,1540,5110,66
375000,3,1,980,7296,1,0,0,0,0,980,1280,7296,54
599000,4,2.5,2120,3640,2,0,0,0,1,2120,2190,3640,16
562100,3,2.25,2090,12112,2,0,0,0,1,2090,1760,12112,38
640000,3,2.5,1620,1377,2,0,0,0,1,1100,1620,1251,12
294000,3,2,1650,11256,1,0,0,1,0,1250,1860,11256,64
714000,4,2.5,3230,7766,2,0,0,0,1,3230,3740,8344,16
970000,4,3.25,2790,5420,1,0,1,0,1,1130,2530,7200,8
280000,4,2.25,1600,7916,2,0,0,0,0,1600,1540,7242,30
260000,4,2.5,1790,4358,2,0,0,0,0,1790,1790,4305,28
294000,3,1.5,2060,15050,1.5,0,0,1,0,2060,1900,15674,83
255500,4,1,1370,41194,1.5,0,1,1,0,1370,1590,84070,121
3300000,5,4.75,6200,13873,2,1,1,1,1,4440,2940,13525,32
450000,3,2,1510,43560,1,0,0,0,0,1510,2060,67756,67
368000,3,1,1280,9898,1,0,0,0,0,1280,1290,9625,53
830000,4,2.25,2180,11056,1,0,0,0,1,1370,2090,8747,58
282500,2,1.75,1440,11210,1,0,0,1,1,1130,1250,9381,86
335000,3,2.25,1580,16215,1,0,0,1,0,1580,1450,16215,43
558000,2,2,1580,5750,1,0,0,1,1,790,1580,5750,111
270000,4,1.5,1730,8505,1.5,0,0,1,0,1730,1510,8505,60
152000,2,1,700,13500,1,0,0,0,0,700,1600,10124,101
493000,4,1.75,2030,18295,1.5,0,0,1,0,2030,1970,7307,46
740000,4,2.5,2500,10330,2,0,0,0,1,2500,2710,8375,29
789800,3,2.5,2605,2216,2,0,1,0,1,2090,2605,2300,42
275000,2,1,910,4191,1,0,0,0,1,910,1480,6050,111
1500000,6,2.5,3560,6480,2.5,0,0,1,1,3560,2780,6480,107
424000,3,1.75,1140,3395,1,0,0,1,0,620,1480,3500,96
715000,2,1,1000,3513,1,0,1,1,0,1000,1930,4920,107
600000,4,2.5,3010,7953,2,0,0,0,1,3010,2670,6202,21
802000,2,1.75,2110,8700,1,0,1,1,1,1760,2120,9500,61
165000,3,1,910,8700,1,0,0,1,1,910,1090,8700,78
750000,4,3.25,2050,5000,2,0,0,1,1,1370,1720,5000,34
405000,2,1,1090,10481,1,0,0,0,0,780,1160,10533,40
521900,3,2.5,2100,12338,2,0,0,0,1,2100,2320,6257,24
275000,3,1,1000,8018,1,0,0,0,0,1000,1270,8000,52
600000,5,3.25,4410,58157,2,0,0,1,1,2330,2460,42565,20
442500,3,1.75,1800,10200,1,0,0,0,1,1800,2140,10128,54
229950,2,1,920,7716,1,0,0,0,1,920,1410,7128,77
274950,3,2,1410,7265,1,0,0,1,0,1410,1390,8060,38
407185,3,1.75,1860,48076,1.5,0,0,1,1,1860,1410,23066,92
468000,4,2.5,2100,8400,1,0,0,1,0,1240,1980,8610,45
450000,2,1,1030,4365,1,0,0,0,0,1030,1420,4268,79
219950,2,1,940,8997,1,0,0,1,0,940,1110,9126,66
275000,2,2.5,1340,5995,2,0,0,0,0,1340,1540,6616,32
229950,2,1,850,6000,1,0,0,0,1,850,1100,6000,97
675000,3,1.75,2130,4400,1,0,0,0,0,1430,1710,3300,99
412950,4,2.5,2430,6796,2,0,0,0,1,2430,2450,8400,28
670000,5,2.25,2290,39000,2,0,0,0,1,2290,2750,39900,42
420000,3,1.75,1230,10005,1,0,0,1,0,1230,1530,8560,58
358000,3,1.5,1150,27319,1,0,0,1,1,1150,1700,30691,45
680000,3,2.5,2120,3600,2,0,0,0,1,2120,2540,4592,16
380000,2,1,980,3400,1,0,0,0,0,980,1200,3420,98
515000,3,2.5,2130,219978,2,0,0,0,1,2130,3340,217800,35
325000,2,1,1050,4800,1,0,0,1,0,1050,1230,4800,52
875000,3,2.5,1820,6848,1,0,0,1,0,1820,2080,11700,68
426000,3,2.5,2210,5750,2,0,0,0,0,1710,1350,5750,21
868500,5,2.5,2490,9639,1,0,0,1,1,1610,2290,9958,62
657500,4,2.75,4140,24190,2,0,0,0,1,4140,3950,24190,19
366000,2,1,1210,3090,1,0,0,0,1,860,1210,3348,95
385000,2,1,1010,4000,1,0,0,0,1,1010,1040,4000,110
300000,4,2,2050,8750,1,0,0,0,0,1300,2050,8750,54
810000,3,1.75,2060,3300,2,0,0,1,1,1500,1830,3712,103
460000,4,1.75,1560,7200,1,0,0,0,1,860,1420,7200,78
459000,3,2.5,1780,4000,2,0,0,1,1,1780,1730,4000,26
260000,3,1.75,1460,10000,1,0,0,1,1,1460,1930,14175,54
557865,4,2.5,3030,6813,2,0,0,0,1,3030,2310,8682,34
295000,4,1,980,3000,1.5,0,0,1,0,980,1525,3000,107
375000,4,2.25,1450,7245,1,0,0,1,0,1450,1660,7800,38
2110000,3,2.25,3230,17833,2,0,0,1,1,3230,3690,17162,48
307300,2,2,1520,1020,3,0,0,0,0,1520,1500,1245,22
225000,4,1,1410,7000,1.5,0,0,0,0,1410,1540,7000,58
290000,3,1.75,1390,13200,2,0,0,0,0,1390,1430,10725,42
690000,4,2,2230,5000,1.5,0,0,1,0,1510,2140,5000,99
825000,4,2.25,2110,12653,2,0,0,1,1,2110,2350,10980,49
645000,3,1.75,2270,11472,1,0,0,1,0,1370,2270,8340,65
590000,4,2.25,2530,10611,1,0,0,1,1,1320,2530,10125,44
667000,5,2,1900,5470,1,0,0,0,0,1180,1300,3250,56
664000,4,2.5,2390,8432,2,0,0,0,1,2390,2710,7417,23
452100,4,2.5,3160,6540,1,0,1,0,1,1580,1990,7090,62
290000,2,1,900,2728,2,0,0,0,0,900,900,2728,23
950000,3,3,3610,17483,2,0,1,1,1,3610,2230,12600,67
662500,3,2,2070,4200,1.5,0,0,1,0,1670,1490,4560,115
475000,4,2.5,1850,5444,2,0,0,1,0,1850,1540,5000,40
450000,3,1.5,1440,9711,1,0,0,0,0,1140,1590,9711,65
538250,3,2.25,2590,15229,2,0,1,0,1,2590,2590,15229,37
329950,2,1,1140,5250,1.5,0,0,1,1,1140,1450,5250,72
1100000,4,3.5,2760,5040,2,0,1,0,1,2760,2370,5760,16
307000,5,1.5,1310,4800,1.5,0,0,0,1,1110,960,4800,92
433000,3,1.75,1870,7189,1,0,0,0,0,1270,1780,6200,62
212000,3,2.25,1900,18000,1,0,0,1,0,1280,1920,15000,53
750000,5,2.75,2860,6000,2.5,0,0,1,1,2380,2240,6000,119
279000,3,2,1640,5650,1,0,0,0,0,1640,2250,5488,18
476000,3,1,1140,5500,1.5,0,0,1,1,1140,1690,4400,113
368000,5,1.75,2590,9394,1,0,0,1,0,1390,2580,9049,58
228950,4,3,2160,5200,1,0,0,0,0,1320,1460,5144,43
568450,5,3.5,3260,58806,2,0,0,1,1,3260,1810,17927,52
619000,4,1.75,1660,3800,1.5,0,0,0,0,1660,1660,3767,95
275000,3,2.25,1640,6044,2,0,0,0,0,1640,1600,7418,25
321500,4,2.5,2620,5457,2,0,0,0,1,2620,2740,5816,18
230000,3,1.75,950,6000,1,0,0,0,1,790,1360,6000,82
179500,3,1,900,8100,1,0,0,1,1,900,1000,7830,62
460000,3,2.25,1650,7313,1,0,0,0,0,1220,1690,7252,46
286000,3,2.5,1800,3980,2,0,0,0,0,1800,2580,4307,15
427500,3,1,1480,4200,1.5,0,0,0,0,1480,1460,3600,96
400000,3,1,1040,6250,1,0,0,0,0,1040,1770,6250,79
675000,3,3.5,2300,5611,1,0,0,0,1,2300,2170,5926,17
350000,3,1,2480,8906,1,0,0,0,0,1240,1800,8906,52
385000,4,1.75,1970,10358,1,0,0,0,1,1540,1900,10358,44
525000,2,1.75,1530,3503,1,0,1,1,0,830,1280,1531,105
315000,2,1,970,18557,1,0,0,0,1,970,1150,7200,82
820000,4,2.5,2920,252648,2,0,0,0,1,2920,2180,71874,19
205000,3,1,970,7700,1,0,0,1,0,970,1160,8250,62
500000,2,1,680,5250,1,0,0,1,1,680,1620,5461,99
599000,4,2.5,2640,6738,2,0,0,1,1,2640,2180,5782,32
2230000,3,4,4200,30120,2,0,1,1,1,3600,2760,12200,88
299000,1,2.5,1980,7521,1,0,0,1,0,1180,1980,8000,42
947500,3,2.75,2980,27144,1.5,1,1,1,1,2180,1890,12514,104
385000,3,3.25,1630,1677,3,0,0,0,1,1630,1220,1677,14
639950,2,1.75,1780,4520,1,0,0,1,0,890,1560,4520,96
824000,2,1,1210,8400,1,0,0,0,1,780,1860,6000,21
199950,3,1,1010,7245,1,0,0,0,0,1010,1300,8236,52
1010000,3,2.5,2570,5000,1,0,0,1,1,1480,2420,5484,81
950000,4,2.25,2770,5320,2,0,1,0,1,2440,2100,6011,8
822000,3,2.5,2290,9158,2,0,0,1,1,2290,2210,9588,37
473600,4,1.5,1780,8400,1,0,0,0,0,1080,1660,8400,52
490000,5,2,2150,4500,1.5,0,0,0,1,2150,1300,4500,83
245000,3,1.75,1920,9306,1,0,0,0,0,1000,1860,8458,37
199000,4,1,1220,11730,1,0,0,1,0,1220,1270,9520,61
1340000,3,3,2960,5500,2,0,1,0,1,2440,2960,5876,31
418000,3,1.75,1500,19113,1,0,0,0,0,1500,1820,18151,37
450000,7,3.5,2830,8625,1,0,0,1,1,1830,1570,8400,64
280000,3,2.5,1580,7000,2,0,0,0,1,1580,2110,7062,29
273000,3,2.25,1230,11601,1,0,0,1,0,910,1820,8465,29
549000,4,2.5,2910,6338,2,0,0,0,1,2910,2500,5877,13
913888,5,2.25,2370,15512,2,0,0,1,1,2370,2380,15100,40
689888,4,2.25,1930,3500,1.5,0,0,1,1,1540,1800,5000,105
305000,4,2,1780,5043,1,0,0,0,0,870,1350,5044,28
602500,4,2.5,2760,6850,2,0,0,0,1,2760,2640,9803,22
355000,2,1.75,1620,3640,1,0,0,0,0,900,1590,5538,92
756000,3,2.5,2160,7525,2,0,0,0,1,2160,2470,7941,35
289950,4,2.25,2190,6906,1,0,0,1,0,1040,1250,6440,44
800000,3,2.5,3240,7857,2,0,0,0,1,3240,2970,7857,27
403000,2,1,720,3255,1,0,0,1,1,720,1430,3170,116
350000,3,2.25,1410,1340,2,0,0,0,1,1370,1730,2748,54
1290000,5,3.5,2980,5100,2,0,0,0,1,2370,1780,5100,6
525126,5,2.25,1950,8025,1,0,1,0,0,1150,1780,8560,61
241450,3,1,1100,8138,1,0,0,0,0,1100,1440,8131,72
320000,3,1.5,1400,9087,1,0,0,0,0,1400,1490,8380,67
234000,4,2,1710,7455,1,0,0,0,0,1030,1710,7350,46
441000,5,2.5,2000,3600,1,0,0,0,1,1150,1410,3600,34
474500,5,2.5,2000,3600,1,0,0,0,1,1150,1410,3600,34
705000,3,1,1440,2618,1.5,0,0,1,0,1440,1850,3990,115
517500,4,2.5,1520,3370,2,0,0,0,1,1520,1860,4486,27
142500,4,0.75,1440,13300,1,0,0,0,1,1440,1460,11100,73
310000,2,1.5,1010,10005,2,0,0,0,0,1010,1210,7794,40
749500,4,2.5,2440,9727,2,0,0,0,1,2440,2370,11503,34
360000,5,3,2480,7200,1,0,0,0,0,1560,1910,9432,22
267500,3,1,1090,22080,1,0,0,1,0,1090,1590,19457,54
290000,3,1,1480,32700,1,0,0,1,1,1380,1500,22600,79
850000,5,2.5,2800,11325,1,0,0,1,1,1400,2510,13700,51
815000,4,1.75,1820,4500,1.5,0,0,0,1,1820,1870,3600,100
2200000,5,4,5840,11652,2,0,1,0,1,4410,3120,13639,33
1630000,4,3.25,2980,3600,2,0,0,0,1,2150,2980,4800,22
175000,3,1.5,1220,7300,1,0,0,0,0,1220,1260,7347,48
429950,3,1.75,1830,9758,1,0,0,0,1,1300,1850,8000,44
675000,4,2.5,2900,5505,2,0,0,0,1,2900,2970,5251,19
580000,3,2.25,1940,5980,1,0,0,0,0,1520,1910,6309,34
240000,4,2,1750,7800,1,0,0,1,1,1750,1270,7800,77
374000,3,2.5,1850,17808,1,0,0,1,1,1210,2260,16754,39
862500,4,2.5,3220,4400,2,0,1,0,1,2180,3000,5000,84
140000,2,1,1080,6052,1,0,0,1,1,1080,1810,7830,113
740000,5,3.75,3990,18897,2,0,0,0,1,3090,2080,9793,11
589000,3,1.75,920,3600,1,0,0,1,1,820,1620,3600,117
275000,3,1.75,1290,9760,1,0,0,0,0,1290,1410,8034,42
489900,4,2.5,2090,4196,2,0,0,0,1,2090,2640,4503,15
545000,3,2.5,1900,3366,2,0,0,0,1,1900,2500,3954,25
235000,4,1,1360,7132,1.5,0,0,0,1,1360,1280,7175,80
230000,3,1,1000,4000,1.5,0,0,1,1,1000,1040,4240,106
655000,4,2.25,2170,4080,2,0,0,0,0,1920,1890,4400,41
185000,2,1,820,16030,1,0,0,1,0,820,1880,14046,98
196000,3,1,1090,7400,1,0,0,1,0,1090,1140,8165,59
572000,3,2.25,1830,7897,1,0,0,1,1,1290,1990,8306,35
615000,4,2.5,3010,6903,2,0,0,0,1,3010,2860,6435,20
1950000,4,3.75,4150,17424,1,0,0,0,1,3130,3930,21420,21
1230000,6,2.25,2930,4320,2,0,0,0,1,2130,2860,4320,108
375000,3,2.5,1520,5649,2,0,0,1,0,1520,1540,5000,32
295000,3,1.75,1250,9486,1,0,0,1,1,1250,1270,9600,50
760000,4,2.5,2760,6000,2,0,0,1,0,2230,1600,6000,79
347000,3,1.75,1330,7848,1,0,0,0,1,1330,2110,8497,43
712000,3,2,1700,5100,1.5,0,0,1,0,1500,1700,5100,97
495000,4,2,2050,4000,1.5,0,0,1,0,1210,1310,4000,80
925000,4,2,3140,10437,1,0,0,1,1,2040,2010,10437,62
775000,3,1,2030,4080,1.5,0,0,1,0,1840,2030,4080,113
429000,4,2.5,2100,7920,1.5,0,0,1,1,1400,1230,7920,105
229000,3,1,1010,12705,1,0,0,1,0,1010,1490,10200,62
400000,4,1.5,1980,113691,1,0,0,0,0,1980,1980,89298,59
625000,4,2.25,2100,8290,2,0,0,1,1,2100,2100,8290,43
130000,2,1,840,6654,1,0,0,0,0,840,1350,5831,70
349000,3,1.75,1690,5080,1,0,0,0,0,1190,1300,5080,45
365000,3,2,2140,26600,1,0,0,1,0,2140,2310,8783,38
487500,3,2.5,1810,1988,2,0,0,0,0,1350,1600,1525,24
475000,3,2.5,2600,7210,2,0,0,0,1,2600,2350,7225,32
685000,3,1.75,1650,8400,1,0,0,0,1,1470,2020,7777,62
960000,3,1.75,2460,4800,1,0,0,1,0,1230,2860,4800,83
1100000,5,2.25,4320,7620,2,0,0,0,0,2880,1880,7620,7
428000,3,2.25,2600,15000,2,0,0,0,1,2600,2380,15000,43
435000,3,2.5,1930,5790,2,0,0,1,0,1930,1790,4901,33
769950,3,2,2190,5400,1,0,1,1,0,1260,2160,5400,69
385000,3,1,1420,10980,1,0,0,1,0,1200,1630,9763,67
352000,3,2.5,2090,3002,2,0,0,0,0,1670,2090,3163,16
622500,3,2.5,2290,14374,2,0,0,0,1,2290,2290,33450,9
660000,3,3,2470,11900,2,0,0,0,1,2290,2590,11900,45
105000,3,1,840,8400,1,0,0,0,1,840,840,9450,62
420000,2,1,2100,4480,1,0,0,1,0,1400,1570,4400,113
499950,3,1.5,1360,11250,1,0,0,1,0,1360,1440,11250,66
975000,6,3,3420,22421,1,0,0,1,1,2270,2430,15560,73
665000,3,2.75,1930,2960,1.5,0,0,1,0,1490,2080,3760,92
540000,4,2.5,2180,10140,1,0,0,1,0,1180,1840,9375,53
400000,4,2,1670,12056,1,0,0,0,0,1670,1860,12056,66
469950,4,2.75,2720,6427,1,0,0,0,1,1650,2720,8484,13
777000,4,2.5,3170,9900,2,0,0,1,1,3170,2540,12400,42
346500,2,1.75,1610,6300,1,0,0,0,0,1010,1370,5225,80
685000,3,2.5,2370,4950,2,0,0,0,1,2370,2230,4950,18
396500,3,2.5,2590,18980,1,0,0,1,1,2590,3110,14652,45
783500,3,2.5,2850,7130,2,0,0,0,1,1990,2280,6459,41
575000,4,2,1660,4800,1.5,0,0,0,0,1660,1660,4800,99
1500000,4,4.25,5550,12968,2,0,0,0,1,5550,4750,13001,16
515000,3,1.5,2200,7620,1,0,0,1,0,1130,2170,7672,79
300000,3,2.5,2020,6628,1,0,0,1,0,1250,1540,9995,58
272000,3,1.5,1760,9600,1,0,0,1,0,1760,1450,9600,55
355000,4,2.25,1810,4970,2,0,0,0,0,1810,1810,4858,18
223000,3,2,1310,8440,1,0,0,1,1,1310,1790,10775,70
397000,4,2.5,3000,8584,2,0,0,0,0,3000,2610,7570,18
460000,2,2,1080,5000,1,0,0,1,1,1080,1530,5000,98
848000,3,2.75,2170,2738,1.5,0,0,1,1,1550,1170,1062,91
392800,2,1,740,4275,1,0,0,1,1,740,1900,4275,97
1690000,3,3.25,5290,224442,2,0,0,1,1,4540,3750,84936,33
1800000,3,3.25,5290,224442,2,0,0,1,1,4540,3750,84936,33
577000,3,2.25,2370,7878,2,0,0,0,1,2370,1870,7766,36
570000,3,1,1890,3330,1.5,0,0,1,0,1390,1530,3330,120
250000,3,1.75,1160,6134,1,0,0,0,0,1160,1330,6301,23
645000,4,1.75,1550,7350,1.5,0,0,1,1,1550,1860,7350,63
567500,3,2.5,3090,67082,2,0,0,0,1,3090,3650,62290,31
337000,4,2.5,2610,5240,2,0,0,0,1,2610,2480,5240,17
280000,3,1.75,1230,8250,1,0,0,0,0,1230,1250,8250,55
167000,3,1.5,1280,5547,2,0,0,1,1,1280,1150,4500,36
280000,2,1,1880,7560,1,0,0,0,1,940,1280,7560,102
317500,2,1.5,1220,8409,1,0,0,1,1,1220,1130,8409,73
405500,2,2.75,1350,1252,2,0,0,0,1,1120,1410,1265,15
495000,4,2.5,2370,15336,2,0,0,0,1,2370,2110,15925,26
691000,4,3,3040,11651,2,0,0,0,1,3040,2540,11815,34
480000,5,1.75,2080,217800,1,0,0,1,0,2080,1670,213008,58
549010,2,1.75,1560,4141,1,0,0,1,0,880,1210,4141,79
750000,5,3.5,2980,5809,2,0,1,0,1,2980,2120,3416,16
365000,2,1,870,5689,1,0,0,1,0,870,1100,5711,73
412500,3,1.75,1660,10716,1,0,0,0,0,1100,1630,7626,33
425000,3,2.25,1870,9000,1,0,0,0,0,1440,1870,8640,43
920000,3,1,1410,9656,1,0,0,0,0,960,2410,9384,68
340000,4,2.25,2180,8000,1,0,0,1,1,1630,2310,8000,46
405000,4,2.5,2620,8960,1,0,0,1,0,1520,1880,8960,66
537100,3,2.5,2450,7051,1,0,0,0,1,1870,2450,8788,31
353500,4,2.5,3250,4650,2,0,0,0,1,3250,2960,4650,14
522000,3,1,1150,7080,1,0,0,0,0,1150,1490,7921,69
710000,4,2.75,2780,6978,2,0,0,0,1,2780,2760,5460,20
329950,3,1.75,1360,13320,1,0,0,1,0,1360,1580,13625,36
830000,5,2.5,2810,14207,1,0,1,0,1,1540,3190,14000,42
800500,4,2.5,1780,11130,1,0,0,1,1,1780,2610,11130,59
168500,3,1,1100,10125,1,0,0,0,0,1100,1570,10650,52
490000,3,2.5,2230,5348,2,0,0,0,1,2230,2190,5205,21
579000,3,2.5,1710,1904,2,0,0,0,1,1140,1260,1316,18
600000,4,2.5,2620,9873,2,0,0,0,1,2620,2520,9935,34
445000,4,1.75,1990,4725,1.5,0,0,1,0,1190,1240,4961,77
362500,4,1.75,1450,8450,1,0,0,0,0,1450,1540,8450,61
234000,4,2,1630,9010,1,0,0,1,0,1050,1670,7820,46
321500,1,1,730,1942,1,0,0,0,0,730,1020,2183,13
660000,3,1.75,1980,3300,1.5,0,0,1,0,1140,1590,5000,95
319000,4,1,1730,36356,1.5,0,0,1,1,1730,1380,14060,67
314000,3,1.75,1350,217852,1,0,0,0,1,1100,2190,217800,68
517950,3,2,1410,5000,1,0,0,1,0,740,1830,4000,113
525000,5,2.5,2360,10081,1,0,0,1,0,1180,2200,10461,60
319500,3,1,1190,8450,1,0,0,1,1,1190,1660,8450,60
1580000,4,3.25,3760,10920,1.5,0,0,1,1,2400,3430,11050,71
325000,1,1,1220,12426,1,0,1,1,1,1220,2770,22270,75
795000,4,2.5,2920,32219,2,0,0,1,1,2920,3420,37206,26
850000,2,1.75,1590,5136,1.5,0,1,0,1,1320,2520,5243,94
1010000,5,3.25,3510,10930,2,0,0,0,1,3510,1970,7488,8
475000,3,2.5,1320,1310,3,0,0,0,1,1320,1350,1250,15
375000,3,1,1610,11250,1,0,0,0,0,1090,2040,10692,46
405000,3,1,1410,8053,1,0,0,1,0,1410,1170,8042,70
420000,4,2.5,2170,10500,1,0,0,0,0,1570,1850,11127,59
775000,4,1.75,1890,4800,1.5,0,0,0,0,1390,1890,4800,115
800000,4,2.75,3260,5000,2,0,0,0,1,3260,3450,6218,14
436800,3,1.75,2080,12714,2,0,0,1,1,1540,2080,12107,37
620000,3,1.75,2040,4005,1.5,0,0,1,1,1740,1380,4005,91
230000,3,1,1250,9035,1,0,0,1,0,1250,1350,10425,51
165000,1,1,850,8050,1,0,0,0,1,850,1590,5180,115
490000,1,1,850,8050,1,0,0,0,1,850,1590,5180,115
480000,3,1.75,1600,8400,1,0,0,1,1,1600,2210,8400,58
570000,3,2.5,2400,6975,2,0,0,0,1,2400,2640,11172,28
615000,3,2.25,1870,4894,2,0,0,1,1,1750,1920,5988,29
280000,3,1,1720,9605,1,0,0,0,0,860,1720,9998,52
326000,3,1,1030,9834,1,0,0,0,0,1030,1210,9875,52
550700,2,2.25,1190,1499,2,0,0,0,1,1100,1430,1332,17
600000,2,1,910,2002,1.5,0,0,0,1,910,1190,1208,121
450000,3,1,1290,47044,1,0,0,0,0,1150,1960,49658,53
546000,2,2.25,1530,1324,2,0,0,0,1,1280,1410,1689,11
585000,3,2.5,2330,33750,2,0,0,0,1,2330,2270,35000,20
489000,3,1.75,2090,7667,1,0,1,0,0,1200,1480,7666,69
765000,3,2,1570,7000,2,0,1,1,1,1050,1990,6675,50
519000,3,1.75,1560,26099,1,0,1,1,1,1560,1760,19687,48
262000,2,1,1500,4120,1.5,0,0,0,0,880,1300,4120,93
550000,4,2.75,2160,5005,1,0,0,0,0,1430,1770,5326,34
285000,2,1,780,5000,1,0,0,1,1,780,1030,5000,78
